datetime,hs,direction,tz,tp,temperature,h_onethird,hmax,tav
2023-09-11 06:00:00+00,0.57,295,4.3,5.6,29.25,0.52,0.79,4.4
2023-09-11 06:30:00+00,0.56,297,4.2,5.6,29.3,0.56,0.85,4.6
2023-09-11 07:00:00+00,0.56,297,4.2,5.6,29.3,0.54,0.88,4.6
2023-09-11 07:30:00+00,0.59,298,4.3,5.6,29.4,0.59,1.02,4.5
2023-09-11 08:00:00+00,0.58,300,4.3,5,29.45,0.55,0.89,4.6
2023-09-11 08:30:00+00,0.64,301,4.4,5.3,29.5,0.52,0.84,4.6
2023-09-11 09:00:00+00,0.62,294,4.4,6.2,29.55,0.55,0.93,4.5
2023-09-11 09:30:00+00,0.57,291,4.3,5.6,29.55,0.54,1.02,4.6
2023-09-11 10:00:00+00,0.6,294,4.4,5.3,29.6,0.52,0.97,4.6
2023-09-11 10:30:00+00,0.58,292,4.4,5.9,29.7,0.49,0.83,4.6
2023-09-11 11:00:00+00,0.57,285,4.4,5.9,29.7,0.53,1.18,4.6
2023-09-11 11:30:00+00,0.54,288,4.3,5.9,29.7,0.47,0.74,4.6
2023-09-11 12:00:00+00,0.59,284,4.2,5.9,29.75,0.48,0.81,4.5
2023-09-11 12:30:00+00,0.52,290,4.3,5.9,29.75,0.52,0.82,4.5
2023-09-11 13:00:00+00,0.51,294,4.3,5.3,29.8,0.47,0.81,4.4
2023-09-11 13:30:00+00,0.56,288,4.2,5.9,29.8,0.46,0.74,4.2
2023-09-11 14:00:00+00,0.52,291,4.1,5.6,29.75,0.5,0.78,4.4
2023-09-11 14:30:00+00,0.51,292,4,5.3,29.75,0.48,0.84,4
2023-09-11 15:00:00+00,0.53,291,4,5.9,29.7,0.49,0.8,3.6
2023-09-11 15:30:00+00,0.51,297,3.6,5.9,29.7,0.53,0.94,3.5
2023-09-11 16:00:00+00,0.56,290,3.4,5.3,29.6,0.59,0.94,3.5
2023-09-11 16:30:00+00,0.61,281,3.3,5.3,29.55,0.61,1.23,3.5
2023-09-11 17:00:00+00,0.7,301,3.3,5,29.55,0.57,1.05,3.5
2023-09-11 17:30:00+00,0.7,301,3.3,5,29.55,0.52,1.01,3.5
2023-09-11 18:00:00+00,0.65,6,3.3,3.2,29.55,0.51,0.95,3.6
2023-09-11 18:30:00+00,0.6,300,3.3,5.3,29.5,0.49,0.77,3.8
2023-09-11 19:00:00+00,0.58,298,3.4,5,29.45,0.47,0.82,3.7
2023-09-11 19:30:00+00,0.51,287,3.4,4.8,29.4,0.45,0.73,3.8
2023-09-11 20:00:00+00,0.51,287,3.4,4.8,29.4,0.39,0.65,3.7
2023-09-11 20:30:00+00,0.5,284,3.5,5.3,29.4,0.35,0.53,3.5
2023-09-11 21:00:00+00,0.44,283,3.3,5,29.35,0.36,0.63,3.7
2023-09-11 21:30:00+00,0.4,277,3.3,5.9,29.3,0.35,0.64,3.7
2023-09-11 22:00:00+00,0.39,277,3.3,5.9,29.3,0.35,0.55,3.8
2023-09-11 22:30:00+00,0.4,283,3.3,5.6,29.3,0.33,0.63,3.9
2023-09-11 23:00:00+00,0.38,281,3.4,5,29.25,0.31,0.53,3.9
2023-09-11 23:30:00+00,0.37,283,3.7,5.9,29.25,0.32,0.59,3.6
2023-09-12 00:00:00+00,0.35,291,3.5,5.3,29.25,0.35,0.65,3.3
2023-09-12 00:30:00+00,0.38,277,3.3,5.6,29.25,0.36,0.58,3.2
2023-09-12 01:00:00+00,0.4,356,3.1,3.3,29.25,0.38,0.61,3.4
2023-09-12 01:30:00+00,0.42,359,3,3.1,29.25,0.39,0.73,3.2
2023-09-12 02:00:00+00,0.44,353,3.1,3.4,29.25,0.42,0.81,3.1
2023-09-12 02:30:00+00,0.45,356,3,3.4,29.25,0.43,0.76,3.2
2023-09-12 03:00:00+00,0.49,0,2.9,3.4,29.25,0.42,0.85,3.2
2023-09-12 03:30:00+00,0.5,359,3.1,3.4,29.25,0.41,0.84,3.4
2023-09-12 04:00:00+00,0.48,1,3.1,3.2,29.2,0.43,0.77,3.5
2023-09-12 04:30:00+00,0.5,356,3.3,3.7,29.2,0.45,0.8,3.4
2023-09-12 05:00:00+00,0.5,356,3.3,3.7,29.2,0.47,0.85,3.4
2023-09-12 05:30:00+00,0.5,350,3.3,3.8,29.2,0.49,0.8,3.5
2023-09-12 06:00:00+00,0.52,354,3.3,3.7,29.2,0.46,0.9,3.4
2023-09-12 06:30:00+00,0.56,359,3.3,4,29.2,0.44,0.73,3.3
2023-09-12 07:00:00+00,0.53,356,3.2,4,29.25,0.48,0.86,3.2
2023-09-12 07:30:00+00,0.51,357,3.1,3.7,29.25,0.53,0.89,3.1
2023-09-12 08:00:00+00,0.56,354,3,4,29.25,0.64,1.12,3.2
2023-09-12 08:30:00+00,0.63,210,2.9,3,29.3,0.65,1.21,3.3
2023-09-12 09:00:00+00,0.73,207,3.1,3.3,29.3,0.69,1.36,3.4
2023-09-12 09:30:00+00,0.72,198,3.1,3.8,29.3,0.71,1.28,3.5
2023-09-12 10:00:00+00,0.78,198,3.2,4,29.3,0.65,1.28,3.4
2023-09-12 10:30:00+00,0.79,201,3.3,4,29.35,0.65,1.15,3.5
2023-09-12 11:00:00+00,0.75,208,3.3,4.3,29.35,0.6,1.01,3.6
2023-09-12 11:30:00+00,0.73,208,3.3,4.2,29.3,0.62,1.17,3.7
2023-09-12 12:00:00+00,0.66,205,3.4,4.2,29.35,0.57,1.32,3.6
2023-09-12 12:30:00+00,0.71,226,3.5,4.3,29.4,0.52,0.84,3.5
2023-09-12 13:00:00+00,0.62,197,3.4,4.2,29.4,0.51,0.89,3.6
2023-09-12 13:30:00+00,0.59,193,3.3,3.8,29.45,0.46,0.76,3.6
2023-09-12 14:00:00+00,0.56,346,3.4,4.3,29.45,0.46,0.84,3.6
2023-09-12 14:30:00+00,0.51,195,3.4,4,29.4,0.49,0.75,3.7
2023-09-12 15:00:00+00,0.52,202,3.4,3.8,29.4,0.5,0.95,3.6
2023-09-12 15:30:00+00,0.54,1,3.4,4.3,29.35,0.51,0.83,3.5
2023-09-12 16:00:00+00,0.57,353,3.4,4.3,29.35,0.51,0.95,3.4
2023-09-12 16:30:00+00,0.58,1,3.3,4.3,29.3,0.51,0.95,3.3
2023-09-12 17:00:00+00,0.59,3,3.1,4.3,29.25,0.53,0.91,3.2
2023-09-12 17:30:00+00,0.6,359,3.1,4.3,29.3,0.55,1.04,3.3
2023-09-12 18:00:00+00,0.6,8,3,3.4,29.3,0.6,1.03,3.5
2023-09-12 18:30:00+00,0.65,357,3.1,4,29.3,0.57,1.12,3.4
2023-09-12 19:00:00+00,0.66,357,3.2,4.2,29.3,0.58,0.97,3.6
2023-09-12 19:30:00+00,0.66,359,3.3,4,29.25,0.62,0.99,3.7
2023-09-12 20:00:00+00,0.64,349,3.3,4.3,29.25,0.63,1.15,3.8
2023-09-12 20:30:00+00,0.69,357,3.5,4.8,29.25,0.61,1.08,3.8
2023-09-12 21:00:00+00,0.7,349,3.6,4.8,29.25,0.6,1.06,3.9
2023-09-12 21:30:00+00,0.67,357,3.6,4.5,29.25,0.55,0.91,3.8
2023-09-12 22:00:00+00,0.66,1,3.7,4.8,29.25,0.57,1.08,3.8
2023-09-12 22:30:00+00,0.61,338,3.6,4.8,29.3,0.57,0.94,3.8
2023-09-12 23:00:00+00,0.65,345,3.6,5,29.3,0.6,0.91,3.7
2023-09-12 23:30:00+00,0.63,345,3.6,4.8,29.25,0.62,1.24,3.6
2023-09-13 00:00:00+00,0.66,340,3.4,4.5,29.25,0.63,1.29,3.4
2023-09-13 00:30:00+00,0.7,343,3.4,4.8,29.25,0.67,1.06,3.4
2023-09-13 01:00:00+00,0.72,354,3.3,4.5,29.3,0.67,1.21,3.4
2023-09-13 01:30:00+00,0.75,353,3.2,4.5,29.3,0.68,1.19,3.4
2023-09-13 02:00:00+00,0.77,345,3.2,4.3,29.35,0.74,1.46,3.4
2023-09-13 02:30:00+00,0.83,350,3.3,4.3,29.3,0.75,1.28,3.5
2023-09-13 03:00:00+00,0.83,350,3.3,4.3,29.3,0.72,1.24,3.5
2023-09-13 03:30:00+00,0.85,354,3.4,4.2,29.3,0.74,1.38,3.5
2023-09-13 04:00:00+00,0.83,352,3.3,4.3,29.3,0.74,1.29,3.6
2023-09-13 04:30:00+00,0.83,349,3.4,4.3,29.25,0.8,1.3,3.8
2023-09-13 05:00:00+00,0.82,350,3.4,4.5,29.25,0.72,1.66,3.7
2023-09-13 05:30:00+00,0.8,349,3.4,4.2,29.3,0.73,1.28,3.8
2023-09-13 06:00:00+00,0.8,349,3.4,4.2,29.3,0.69,1.21,3.8
2023-09-13 06:30:00+00,0.8,357,3.6,4.3,29.3,0.69,1.2,3.8
2023-09-13 07:00:00+00,0.78,352,3.6,4.3,29.35,0.68,1.19,3.9
2023-09-13 07:30:00+00,0.75,353,3.6,4.5,29.35,0.65,1.21,3.8
2023-09-13 08:00:00+00,0.75,353,3.7,4.3,29.35,0.61,1.25,3.9
2023-09-13 08:30:00+00,0.72,347,3.7,4.3,29.4,0.62,1.24,3.7
2023-09-13 09:00:00+00,0.69,353,3.7,4.3,29.5,0.58,1.19,3.9
2023-09-13 09:30:00+00,0.7,352,3.6,4.3,29.55,0.59,1.02,4
2023-09-13 10:00:00+00,0.65,345,3.7,4.3,29.55,0.6,0.92,4
2023-09-13 10:30:00+00,0.68,350,3.7,4.2,29.6,0.57,1.01,3.7
2023-09-13 11:00:00+00,0.65,352,3.7,4.3,29.65,0.64,1.23,3.7
2023-09-13 11:30:00+00,0.64,350,3.4,4.2,29.65,0.6,1.11,3.6
2023-09-13 12:00:00+00,0.7,343,3.4,4.2,29.7,0.62,1.11,3.7
2023-09-13 12:30:00+00,0.68,347,3.4,4,29.7,0.61,1,3.6
2023-09-13 13:00:00+00,0.7,346,3.4,3.8,29.7,0.6,1.03,3.6
2023-09-13 13:30:00+00,0.7,349,3.4,4.3,29.7,0.58,0.92,3.5
2023-09-13 14:00:00+00,0.7,339,3.4,4.3,29.7,0.62,1.07,3.7
2023-09-13 14:30:00+00,0.66,335,3.3,4.5,29.65,0.61,1.07,3.6
2023-09-13 15:00:00+00,0.71,332,3.4,4.5,29.65,0.59,1.3,3.7
2023-09-13 15:30:00+00,0.68,339,3.4,4.2,29.6,0.62,1.34,3.8
2023-09-13 16:00:00+00,0.69,318,3.4,4.8,29.6,0.64,1.18,3.7
2023-09-13 16:30:00+00,0.72,319,3.6,5,29.55,0.63,1,3.8
2023-09-13 17:00:00+00,0.72,315,3.5,4.8,29.5,0.63,1.05,3.8
2023-09-13 17:30:00+00,0.72,318,3.6,5,29.45,0.63,0.95,3.8
2023-09-13 18:00:00+00,0.72,319,3.6,4.8,29.4,0.63,1.17,3.8
2023-09-13 18:30:00+00,0.72,319,3.5,5,29.4,0.65,1.05,3.8
2023-09-13 19:00:00+00,0.7,280,3.4,8.3,29.35,0.66,1.13,3.8
2023-09-13 19:30:00+00,0.76,280,3.6,8.3,29.35,0.74,1.23,3.8
2023-09-13 20:00:00+00,0.74,284,3.5,8.3,29.3,0.72,1.45,3.9
2023-09-13 20:30:00+00,0.82,318,3.6,5,29.25,0.73,1.13,3.8
2023-09-13 21:00:00+00,0.82,311,3.6,4.8,29.25,0.74,1.21,3.8
2023-09-13 21:30:00+00,0.82,283,3.5,7.7,29.2,0.76,1.43,3.8
2023-09-13 22:00:00+00,0.84,308,3.6,5,29.2,0.74,1.26,3.8
2023-09-13 22:30:00+00,0.87,305,3.6,4.8,29.15,0.76,1.33,4
2023-09-13 23:00:00+00,0.88,298,3.7,4.5,29.05,0.82,1.5,4.1
2023-09-13 23:30:00+00,0.88,298,3.7,4.5,29.05,0.83,1.58,4.2
2023-09-14 00:00:00+00,0.94,281,3.8,7.7,29,0.84,1.52,4.3
2023-09-14 00:30:00+00,0.93,321,3.9,5,29,0.84,1.42,4.3
2023-09-14 01:00:00+00,0.94,339,4,5.6,29,0.82,1.32,4.3
2023-09-14 01:30:00+00,0.94,338,4.1,5.6,29,0.83,1.39,4.3
2023-09-14 02:00:00+00,0.91,323,4.1,5.6,29,0.97,10.63,4.4
2023-09-14 02:30:00+00,0.92,284,4.1,7.1,29,0.8,1.48,4.5
2023-09-14 03:00:00+00,0.87,280,4.1,7.7,29,0.84,1.38,4.6
2023-09-14 03:30:00+00,0.87,284,4.2,7.1,29,0.8,1.29,4.8
2023-09-14 04:00:00+00,0.95,292,4.3,6.7,29,0.77,1.47,4.5
2023-09-14 04:30:00+00,0.86,284,4.3,6.7,28.95,0.77,1.24,4.6
2023-09-14 05:00:00+00,0.86,291,4.3,6.2,29,0.72,1.25,4.5
2023-09-14 05:30:00+00,0.82,285,4.3,6.7,29,0.72,1.52,4.7
2023-09-14 06:00:00+00,0.79,285,4.3,6.7,28.95,0.74,1.2,4.9
2023-09-14 06:30:00+00,0.81,280,4.5,7.1,29,0.73,1.3,4.9
2023-09-14 07:00:00+00,0.81,271,4.5,7.1,29.05,0.67,0.97,4.7
2023-09-14 07:30:00+00,0.81,271,4.6,7.1,29.1,0.68,1.17,4.7
2023-09-14 08:00:00+00,0.73,271,4.3,7.7,29.15,0.7,1.18,4.7
2023-09-14 08:30:00+00,0.76,271,4.4,7.7,29.3,0.67,1.13,4.5
2023-09-14 09:00:00+00,0.77,276,4.4,7.7,29.35,0.63,0.98,4.6
2023-09-14 09:30:00+00,0.72,307,4.2,5.6,29.4,0.65,1.16,4.6
2023-09-14 10:00:00+00,0.7,273,4.3,7.1,29.45,0.66,1.18,4.5
2023-09-14 10:30:00+00,0.69,304,4.3,5.6,29.45,0.6,1.08,4.4
2023-09-14 11:00:00+00,0.71,274,4,7.1,29.45,0.59,1.05,4.3
2023-09-14 11:30:00+00,0.67,276,4,7.1,29.45,0.55,0.93,4.1
2023-09-14 12:00:00+00,0.65,274,3.9,7.7,29.5,0.58,1.02,4.2
2023-09-14 12:30:00+00,0.63,287,3.7,5.3,29.45,0.59,1.17,4
2023-09-14 13:00:00+00,0.65,274,3.8,7.1,29.45,0.57,0.84,4
2023-09-14 13:30:00+00,0.66,277,3.8,7.1,29.45,0.57,0.92,4.1
2023-09-14 14:00:00+00,0.64,277,3.6,6.7,29.4,0.58,1.02,4
2023-09-14 14:30:00+00,0.63,276,3.7,7.1,29.35,0.6,1.03,4
2023-09-14 15:00:00+00,0.66,277,3.8,6.7,29.35,0.55,0.98,4
2023-09-14 15:30:00+00,0.65,281,3.7,7.1,29.3,0.59,0.97,4.1
2023-09-14 16:00:00+00,0.66,277,3.8,6.2,29.2,0.61,0.95,4.1
2023-09-14 16:30:00+00,0.66,277,3.8,6.2,29.2,0.56,1.15,4.1
2023-09-14 17:00:00+00,0.68,276,3.8,6.7,29.15,0.6,1.01,4.1
2023-09-14 17:30:00+00,0.62,281,3.8,6.7,29.15,0.58,1.01,4
2023-09-14 18:00:00+00,0.66,290,3.8,7.1,29.1,0.56,1.2,4.1
2023-09-14 18:30:00+00,0.65,288,3.8,7.1,29.1,0.55,0.95,4.1
2023-09-14 19:00:00+00,0.65,287,3.9,6.7,29.1,0.67,10.66,4.3
2023-09-14 19:30:00+00,0.61,283,3.8,6.2,29.1,0.56,0.93,4.4
2023-09-14 20:00:00+00,0.62,287,4,6.7,29.05,0.57,0.92,4.4
2023-09-14 20:30:00+00,0.61,285,4,6.7,29.1,0.58,0.97,4.5
2023-09-14 21:00:00+00,0.62,288,4,6.7,29.1,0.55,0.92,4.5
2023-09-14 21:30:00+00,0.63,284,4.2,6.2,29.1,0.59,1.02,4.5
2023-09-14 22:00:00+00,0.61,283,4.3,6.2,29.05,0.62,0.94,4.7
2023-09-14 22:30:00+00,0.65,277,4.3,6.7,29.05,0.63,1.1,4.9
2023-09-14 23:00:00+00,0.67,281,4.4,5.9,29.05,0.65,1.04,5
2023-09-14 23:30:00+00,0.69,280,4.5,6.7,29.05,0.75,1.52,5.3
2023-09-15 00:00:00+00,0.68,277,4.5,7.1,29.05,0.68,1.03,5.2
2023-09-15 00:30:00+00,0.82,277,5.1,7.1,29.05,0.68,1.22,5.2
2023-09-15 01:00:00+00,0.73,284,4.9,7.1,29.05,0.67,1.16,5.1
2023-09-15 01:30:00+00,0.74,281,4.9,7.7,29,0.76,16.25,5
2023-09-15 02:00:00+00,0.72,277,4.8,7.7,29,0.63,1.04,4.9
2023-09-15 02:30:00+00,0.69,280,4.5,7.1,29,0.56,1.02,4.6
2023-09-15 03:00:00+00,0.69,277,4.8,7.1,29,0.57,0.89,4.8
2023-09-15 03:30:00+00,0.63,280,4.4,7.1,29,0.54,0.95,4.7
2023-09-15 04:00:00+00,0.62,278,4.5,7.1,29,0.57,0.91,4.9
2023-09-15 04:30:00+00,0.59,281,4.4,7.1,29,0.51,0.88,4.5
2023-09-15 05:00:00+00,0.63,280,4.5,7.1,28.95,0.51,0.76,4.8
2023-09-15 05:30:00+00,0.56,278,4.2,7.1,28.95,0.48,0.76,4.5
2023-09-15 06:00:00+00,0.56,280,4.3,7.1,29,0.46,0.77,4.5
2023-09-15 06:30:00+00,0.52,281,4.2,7.1,28.95,0.5,0.81,4.7
2023-09-15 07:00:00+00,0.51,277,4.1,6.7,29,0.49,0.82,4.6
2023-09-15 07:30:00+00,0.54,277,4.3,6.7,29.05,0.45,0.68,4.5
2023-09-15 08:00:00+00,0.54,280,4.3,7.1,29.1,0.46,0.75,4.8
2023-09-15 08:30:00+00,0.51,277,4.2,6.7,29.15,0.44,0.74,4.5
2023-09-15 09:00:00+00,0.49,276,4.3,7.1,29.25,0.46,0.73,4.6
2023-09-15 09:30:00+00,0.48,276,4.3,7.1,29.35,0.45,0.73,4.7
2023-09-15 10:00:00+00,0.5,283,4.2,7.1,29.3,0.46,0.69,4.5
2023-09-15 10:30:00+00,0.5,277,4.4,7.1,29.3,0.5,0.97,4.5
2023-09-15 11:00:00+00,0.53,276,4,6.7,29.3,0.5,0.81,4.3
2023-09-15 11:30:00+00,0.53,276,4,6.7,29.3,0.51,0.85,4.2
2023-09-15 12:00:00+00,0.55,274,3.9,7.1,29.3,0.51,0.85,4
2023-09-15 12:30:00+00,0.56,278,3.6,6.2,29.3,0.52,0.92,3.8
2023-09-15 13:00:00+00,0.59,278,3.5,7.1,29.25,0.53,0.93,3.6
2023-09-15 13:30:00+00,0.61,284,3.4,6.2,29.25,0.52,0.93,3.5
2023-09-15 14:00:00+00,0.61,284,3.4,7.1,29.2,0.55,0.9,3.6
2023-09-15 14:30:00+00,0.6,280,3.2,6.2,29.2,0.59,1.17,3.5
2023-09-15 15:00:00+00,0.63,271,3.3,7.1,29.15,0.57,1.02,3.6
2023-09-15 15:30:00+00,0.69,281,3.3,6.2,29.15,0.6,0.95,3.5
2023-09-15 16:00:00+00,0.65,276,3.3,6.7,29.15,0.61,1.07,3.6
2023-09-15 16:30:00+00,0.69,276,3.4,6.7,29.1,0.59,1.04,3.7
2023-09-15 17:00:00+00,0.7,281,3.5,6.7,29.1,0.58,1.01,3.7
2023-09-15 17:30:00+00,0.69,281,3.5,6.2,29.1,0.59,1.08,3.7
2023-09-15 18:00:00+00,0.67,326,3.4,3.3,29.05,0.53,1.05,3.6
2023-09-15 18:30:00+00,0.68,345,3.5,3,29.05,0.52,0.87,3.6
2023-09-15 19:00:00+00,0.62,280,3.4,6.2,29.05,0.52,0.87,3.7
2023-09-15 19:30:00+00,0.59,276,3.4,6.2,29.05,0.49,0.96,3.6
2023-09-15 20:00:00+00,0.57,276,3.4,6.2,29.05,0.49,0.91,3.6
2023-09-15 20:30:00+00,0.57,276,3.3,6.2,29.05,0.47,0.73,3.5
2023-09-15 21:00:00+00,0.57,287,3.3,6.7,29.05,0.49,0.91,3.7
2023-09-15 21:30:00+00,0.54,283,3.3,6.2,29.05,0.48,0.84,3.6
2023-09-15 22:00:00+00,0.56,280,3.4,6.2,29,0.47,0.85,3.6
2023-09-15 22:30:00+00,0.55,274,3.4,6.7,29,0.48,0.97,3.7
2023-09-15 23:00:00+00,0.54,281,3.4,5.9,29.05,0.48,0.81,3.7
2023-09-15 23:30:00+00,0.55,273,3.4,6.2,29.05,0.48,0.99,3.8
2023-09-16 00:00:00+00,0.55,274,3.4,5.9,29.05,0.47,0.74,3.6
2023-09-16 00:30:00+00,0.53,281,3.4,5.9,29.05,0.43,0.85,3.8
2023-09-16 01:00:00+00,0.52,283,3.4,6.2,29.05,0.46,0.85,3.9
2023-09-16 01:30:00+00,0.49,276,3.4,5.9,29,0.44,0.72,4.1
2023-09-16 02:00:00+00,0.52,287,3.6,5.6,29.05,0.46,0.82,3.9
2023-09-16 02:30:00+00,0.48,287,3.7,6.2,29,0.44,0.66,3.8
2023-09-16 03:00:00+00,0.52,287,3.7,5.3,29,0.45,0.75,4.1
2023-09-16 03:30:00+00,0.49,280,3.6,7.1,29,0.41,0.71,4.1
2023-09-16 04:00:00+00,0.5,288,3.8,5.9,29,0.44,0.78,4.2
2023-09-16 04:30:00+00,0.47,283,3.8,5.9,29,0.42,0.74,4.1
2023-09-16 05:00:00+00,0.5,280,3.9,6.7,29,0.45,0.72,4.3
2023-09-16 05:30:00+00,0.47,287,3.8,6.7,29.05,0.42,0.65,4.3
2023-09-16 06:00:00+00,0.5,283,4,5.6,29.05,0.41,0.68,3.9
2023-09-16 06:30:00+00,0.47,277,3.9,6.7,29.05,0.44,0.91,4.2
2023-09-16 07:00:00+00,0.47,278,3.7,6.2,29.1,0.42,0.72,4.2
2023-09-16 07:30:00+00,0.48,283,4,6.7,29.2,0.43,0.78,4.3
2023-09-16 08:00:00+00,0.47,277,3.9,6.7,29.3,0.41,0.73,4.2
2023-09-16 08:30:00+00,0.48,273,4,6.7,29.35,0.4,0.67,4.4
2023-09-16 09:00:00+00,0.46,270,4,6.7,29.45,0.38,0.7,4.2
2023-09-16 09:30:00+00,0.43,280,4,6.7,29.4,0.39,0.66,4.2
2023-09-16 10:00:00+00,0.43,274,4,6.7,29.4,0.39,0.64,4.2
2023-09-16 10:30:00+00,0.42,276,4,6.2,29.4,0.42,0.72,4.1
2023-09-16 11:00:00+00,0.44,277,4,6.7,29.4,0.43,0.85,3.9
2023-09-16 11:30:00+00,0.46,274,3.8,6.7,29.3,0.46,0.84,3.7
2023-09-16 12:00:00+00,0.5,277,3.5,6.2,29.25,0.47,0.92,3.6
2023-09-16 12:30:00+00,0.53,273,3.4,5.6,29.25,0.49,1.1,3.6
2023-09-16 13:00:00+00,0.53,273,3.3,5.9,29.15,0.5,0.85,3.5
2023-09-16 13:30:00+00,0.55,277,3.3,6.2,29.15,0.51,0.85,3.6
2023-09-16 14:00:00+00,0.57,284,3.3,5.9,29.1,0.49,0.91,3.5
2023-09-16 14:30:00+00,0.58,276,3.3,5.9,29.1,0.48,0.95,3.6
2023-09-16 15:00:00+00,0.56,270,3.2,5.6,29.1,0.5,0.81,3.6
2023-09-16 15:30:00+00,0.55,278,3.3,5.9,29.1,0.51,0.87,3.5
2023-09-16 16:00:00+00,0.58,274,3.4,6.2,29.1,0.51,1.08,3.5
2023-09-16 16:30:00+00,0.58,302,3.3,4.5,29.05,0.48,0.83,3.6
2023-09-16 17:00:00+00,0.57,277,3.3,5.6,29.05,0.48,0.83,3.5
2023-09-16 17:30:00+00,0.55,302,3.4,4.2,29,0.49,0.82,3.6
2023-09-16 18:00:00+00,0.55,281,3.3,5.9,29,0.48,0.82,3.7
2023-09-16 18:30:00+00,0.55,276,3.3,5.9,28.95,0.47,0.78,3.8
2023-09-16 19:00:00+00,0.55,281,3.4,5.9,28.9,0.45,0.76,3.8
2023-09-16 19:30:00+00,0.53,283,3.4,5.3,28.95,0.44,0.78,3.6
2023-09-16 20:00:00+00,0.52,278,3.4,5.3,28.95,0.42,0.68,3.6
2023-09-16 20:30:00+00,0.5,278,3.4,5.6,28.95,0.42,0.65,3.7
2023-09-16 21:00:00+00,0.49,277,3.4,5.6,28.95,0.42,0.82,3.6
2023-09-16 21:30:00+00,0.47,278,3.4,5.3,29,0.41,0.73,3.5
2023-09-16 22:00:00+00,0.47,274,3.4,5,29,0.44,0.72,3.5
2023-09-16 22:30:00+00,0.48,315,3.2,3,29,0.45,1.01,3.4
2023-09-16 23:00:00+00,0.5,278,3.3,5.6,28.95,0.45,0.86,3.5
2023-09-16 23:30:00+00,0.52,278,3.3,5.9,28.95,0.46,0.81,3.5
2023-09-17 00:00:00+00,0.52,288,3.2,5,28.95,0.45,0.87,3.6
2023-09-17 00:30:00+00,0.52,294,3.3,5.6,28.95,0.47,0.82,3.8
2023-09-17 01:00:00+00,0.51,291,3.3,3.8,28.95,0.46,0.82,3.6
2023-09-17 01:30:00+00,0.52,285,3.4,5.6,28.95,0.45,0.75,3.6
2023-09-17 02:00:00+00,0.51,288,3.3,5.3,28.95,0.43,0.62,3.7
2023-09-17 02:30:00+00,0.49,300,3.4,3.6,28.95,0.46,0.78,3.7
2023-09-17 03:00:00+00,0.48,280,3.5,5.6,28.95,0.44,0.88,3.7
2023-09-17 03:30:00+00,0.5,288,3.6,3.8,28.95,0.43,0.92,3.7
2023-09-17 04:00:00+00,0.5,291,3.6,3.7,28.95,0.45,0.85,3.8
2023-09-17 04:30:00+00,0.48,300,3.5,4,28.95,0.44,0.74,3.6
2023-09-17 05:00:00+00,0.5,294,3.7,3.7,28.95,0.45,1.02,3.8
2023-09-17 05:30:00+00,0.5,290,3.7,3.7,29,0.44,0.89,3.8
2023-09-17 06:00:00+00,0.5,290,3.7,3.7,29,0.44,0.68,3.7
2023-09-17 06:30:00+00,0.49,291,3.6,4,29,0.43,0.75,3.6
2023-09-17 07:00:00+00,0.48,288,3.4,3.8,29.05,0.42,0.75,3.6
2023-09-17 07:30:00+00,0.48,288,3.4,3.8,29.05,0.44,0.74,3.7
2023-09-17 08:00:00+00,0.48,278,3.4,3.8,29.1,0.42,0.69,3.7
2023-09-17 08:30:00+00,0.48,284,3.5,4.2,29.1,0.44,0.82,3.8
2023-09-17 09:00:00+00,0.48,288,3.4,4,29.1,0.44,0.7,3.8
2023-09-17 09:30:00+00,0.48,291,3.4,3.7,29.15,0.46,0.7,3.8
2023-09-17 10:00:00+00,0.49,284,3.4,4.8,29.2,0.5,0.88,3.8
2023-09-17 10:30:00+00,0.51,288,3.6,5.6,29.2,0.49,0.84,3.8
2023-09-17 11:00:00+00,0.55,297,3.5,4.5,29.2,0.52,0.77,3.9
2023-09-17 11:30:00+00,0.54,304,3.6,5.3,29.25,0.54,0.97,3.8
2023-09-17 12:00:00+00,0.57,301,3.5,5,29.15,0.49,0.94,3.7
2023-09-17 12:30:00+00,0.59,301,3.6,5,29.15,0.51,1.05,3.6
2023-09-17 13:00:00+00,0.57,302,3.5,5,29.1,0.5,0.97,3.5
2023-09-17 13:30:00+00,0.56,300,3.4,5.3,29.1,0.51,0.82,3.6
2023-09-17 14:00:00+00,0.57,305,3.3,5,29.15,0.51,0.88,3.5
2023-09-17 14:30:00+00,0.58,301,3.3,5,29.1,0.5,0.9,3.4
2023-09-17 15:00:00+00,0.58,298,3.3,4.3,29.15,0.51,0.89,3.5
2023-09-17 15:30:00+00,0.57,305,3.3,5,29.15,0.49,0.91,3.6
2023-09-17 16:00:00+00,0.57,281,3.3,5.6,29.15,0.47,0.81,3.5
2023-09-17 16:30:00+00,0.55,295,3.3,4.5,29.1,0.47,0.93,3.5
2023-09-17 17:00:00+00,0.53,292,3.3,5,29.15,0.46,0.72,3.4
2023-09-17 17:30:00+00,0.53,301,3.3,4.5,29.15,0.45,0.84,3.6
2023-09-17 18:00:00+00,0.49,290,3.3,4.8,29.15,0.45,0.76,3.5
2023-09-17 18:30:00+00,0.49,290,3.3,4.8,29.15,0.42,0.69,3.5
2023-09-17 19:00:00+00,0.51,278,3.3,5.3,29.1,0.42,0.71,3.6
